Trans_ID,Date,Store_ID,Product_ID,Customer_ID,Quantity,Total_Revenue,Unit_Cost,Category_Name,Avg_Region_Shipping_Cost,Shipping_Cost,Marketing_Cost,cat_monthly_sales,Net_Profit
204,2023-10-29 18:47:00,11.0,121,437,1,800.0,526.0,Smartphones,541.75,541.75,1183.7258687258686,259,-1451.4758687258686
205,2024-08-04 12:18:00,10.0,110,543,1,24000.0,15039.0,Computers,541.75,541.75,1888.014705882353,68,6531.235294117647
206,2023-03-25 13:09:00,1.0,132,136,1,38000.0,23961.0,Printers,488.0,488.0,1502.3076923076924,156,12048.692307692309
207,2025-01-29 10:30:00,11.0,121,1096,1,800.0,526.0,Smartphones,488.0,488.0,695.7692307692307,299,-909.7692307692307
208,2023-02-10 11:16:00,3.0,119,243,1,2800.0,1695.0,Smartphones,488.0,488.0,1258.9655172413793,261,-641.9655172413793
209,2023-08-06 14:08:00,6.0,121,45,1,800.0,526.0,Smartphones,650.05,650.05,1083.8709677419354,279,-1459.9209677419353
210,2025-09-11 19:31:00,6.0,126,171,1,24000.0,17991.0,Audio,992.3333333333334,992.3333333333334,437.4,150,4579.266666666667
211,2023-10-28 19:42:00,1.0,106,769,1,320000.0,198987.0,Computers,488.0,488.0,1947.857142857143,91,118577.14285714286
212,2023-06-14 16:46:00,2.0,119,249,1,2800.0,1695.0,Smartphones,488.0,488.0,1044.3214285714287,280,-427.32142857142867
213,2024-12-13 18:13:00,5.0,121,160,3,2400.0,526.0,Smartphones,488.0,488.0,1326.0857142857142,350,-992.0857142857142
214,2023-01-28 14:53:00,5.0,119,420,2,5600.0,1695.0,Smartphones,992.3333333333334,992.3333333333334,1019.9466192170819,281,197.72004744958463
215,2023-06-20 20:18:00,3.0,137,616,3,6600.0,1422.0,Printers,992.3333333333334,992.3333333333334,1482.5892857142858,168,-140.92261904761926
216,2025-07-19 18:47:00,3.0,118,862,1,3500.0,2473.0,Smartphones,650.05,650.05,1375.8510638297873,282,-998.9010638297873
217,2024-10-28 16:24:00,2.0,124,1195,1,48000.0,33033.0,Audio,541.75,541.75,422.65384615384613,130,14002.596153846154
218,2023-02-08 18:38:00,6.0,125,381,1,4500.0,3086.0,Audio,650.05,650.05,272.3076923076923,117,491.6423076923077
219,2024-03-30 12:11:00,2.0,137,203,1,2200.0,1422.0,Printers,992.3333333333334,992.3333333333334,1427.9142857142858,175,-1642.247619047619
220,2023-11-07 09:47:00,9.0,119,806,1,2800.0,1695.0,Smartphones,992.3333333333334,992.3333333333334,1262.457337883959,293,-1149.7906712172926
221,2024-02-29 14:38:00,1.0,137,975,1,2200.0,1422.0,Printers,488.0,488.0,1321.875,192,-1031.875
222,2025-11-10 15:32:00,6.0,125,56,2,9000.0,3086.0,Audio,488.0,488.0,438.0612244897959,98,1901.938775510204
223,2023-02-21 14:49:00,8.0,134,1175,1,28000.0,17855.0,Printers,488.0,488.0,1261.1612903225807,155,8395.838709677419
224,2025-08-08 16:29:00,4.0,134,1172,1,28000.0,17855.0,Printers,488.0,488.0,973.8202247191011,178,8683.1797752809
225,2023-02-14 19:49:00,2.0,128,166,1,58000.0,37743.0,Cameras,488.0,488.0,2900.0,27,16869.0
226,2023-01-14 19:18:00,4.0,124,110,1,48000.0,33033.0,Audio,650.05,650.05,522.5431034482758,116,13794.406896551725
227,2023-12-19 13:12:00,3.0,110,696,1,24000.0,15039.0,Computers,488.0,488.0,1753.6893203883494,103,6719.310679611651
228,2024-06-05 11:28:00,7.0,112,679,1,38000.0,25796.0,Smartphones,541.75,541.75,868.448275862069,261,10793.801724137931
229,2025-10-16 15:31:00,2.0,119,593,1,2800.0,1695.0,Smartphones,650.05,650.05,0.0,286,454.95000000000005
230,2023-10-03 13:06:00,7.0,127,852,1,9500.0,6907.0,Audio,992.3333333333334,992.3333333333334,406.2616822429907,107,1194.4049844236758
231,2023-01-09 11:13:00,1.0,137,591,3,6600.0,1422.0,Printers,992.3333333333334,992.3333333333334,1769.2105263157894,152,-427.54385964912285
232,2024-12-01 11:36:00,6.0,119,443,1,2800.0,1695.0,Smartphones,541.75,541.75,1326.0857142857142,350,-762.8357142857142
233,2023-02-21 18:30:00,2.0,118,169,1,3500.0,2473.0,Smartphones,488.0,488.0,1258.9655172413793,261,-719.9655172413793
234,2024-08-21 20:15:00,8.0,125,259,3,13500.0,3086.0,Audio,992.3333333333334,992.3333333333334,480.375,120,2769.2916666666665
235,2024-06-05 17:23:00,1.0,131,552,1,360000.0,218747.0,Cameras,992.3333333333334,992.3333333333334,1838.7931034482758,29,138421.87356321837
236,2025-11-17 13:36:00,1.0,130,882,1,130000.0,83075.0,Cameras,541.75,541.75,4122.321428571428,28,42260.92857142857
237,2024-07-31 16:39:00,12.0,118,225,1,3500.0,2473.0,Smartphones,488.0,488.0,1162.1134020618556,291,-623.1134020618556
238,2023-05-20 13:42:00,4.0,134,806,1,28000.0,17855.0,Printers,992.3333333333334,992.3333333333334,1447.8370786516855,178,7704.829588014981
239,2023-01-31 09:04:00,1.0,118,688,1,3500.0,2473.0,Smartphones,488.0,488.0,1019.9466192170819,281,-480.9466192170819
240,2023-09-04 15:47:00,5.0,106,12,1,320000.0,198987.0,Computers,488.0,488.0,1795.9550561797753,89,118729.04494382022
241,2023-08-26 18:33:00,6.0,133,705,1,45000.0,32905.0,Printers,488.0,488.0,1014.7752808988764,178,10592.224719101123
242,2024-01-15 14:44:00,9.0,136,364,2,5000.0,1606.0,Printers,992.3333333333334,992.3333333333334,1561.5548780487804,164,-765.8882113821138
243,2023-10-09 13:44:00,3.0,136,323,5,12500.0,1606.0,Printers,488.0,488.0,1046.4406779661017,177,2935.5593220338983
244,2024-03-20 16:26:00,4.0,111,743,1,185000.0,117065.0,Smartphones,650.05,650.05,1170.989010989011,273,66113.96098901099
245,2024-02-03 15:11:00,3.0,136,808,5,12500.0,1606.0,Printers,488.0,488.0,1321.875,192,2660.125
246,2024-05-01 19:41:00,11.0,122,869,1,68000.0,43059.0,Audio,488.0,488.0,0.0,129,24453.0
247,2023-03-23 20:47:00,1.0,129,887,1,68000.0,46007.0,Cameras,992.3333333333334,992.3333333333334,1935.0,27,19065.666666666668
248,2023-09-16 18:29:00,7.0,131,677,1,360000.0,218747.0,Cameras,650.05,650.05,1559.032258064516,31,139043.9177419355
249,2024-07-17 13:29:00,8.0,112,663,1,38000.0,25796.0,Smartphones,992.3333333333334,992.3333333333334,1162.1134020618556,291,10049.55326460481
250,2024-12-28 18:08:00,1.0,131,1145,1,360000.0,218747.0,Cameras,488.0,488.0,2570.0,27,138195.0
251,2025-10-05 11:36:00,1.0,121,736,2,1600.0,526.0,Smartphones,650.05,650.05,0.0,286,-102.04999999999995
252,2025-12-10 17:53:00,7.0,126,991,1,24000.0,17991.0,Audio,488.0,488.0,436.875,144,5084.125
253,2024-12-23 13:19:00,2.0,111,543,1,185000.0,117065.0,Smartphones,541.75,541.75,1326.0857142857142,350,66067.16428571429
254,2025-10-27 20:51:00,1.0,120,134,2,3000.0,1029.0,Smartphones,488.0,488.0,0.0,286,454.0
255,2024-07-08 11:27:00,2.0,120,107,2,3000.0,1029.0,Smartphones,650.05,650.05,1162.1134020618556,291,-870.1634020618555
256,2023-02-25 09:23:00,8.0,133,715,1,45000.0,32905.0,Printers,541.75,541.75,1261.1612903225807,155,10292.088709677419
257,2023-06-12 17:22:00,4.0,125,134,3,13500.0,3086.0,Audio,488.0,488.0,416.57142857142856,105,3337.4285714285716
258,2024-02-07 16:00:00,5.0,137,54,5,11000.0,1422.0,Printers,488.0,488.0,1321.875,192,2080.125
259,2025-03-17 20:54:00,2.0,121,10,1,800.0,526.0,Smartphones,992.3333333333334,992.3333333333334,687.234375,320,-1405.5677083333335
260,2023-11-03 13:10:00,2.0,119,532,5,14000.0,1695.0,Smartphones,650.05,650.05,1262.457337883959,293,3612.4926621160407
261,2025-09-10 09:15:00,5.0,118,290,5,17500.0,2473.0,Smartphones,488.0,488.0,1079.5921450151056,331,3567.4078549848946
262,2025-12-21 10:47:00,2.0,120,1080,3,4500.0,1029.0,Smartphones,488.0,488.0,1337.5384615384614,325,-412.53846153846143
263,2024-03-29 09:46:00,2.0,137,447,2,4400.0,1422.0,Printers,488.0,488.0,1427.9142857142858,175,-359.9142857142858
264,2024-11-17 12:23:00,4.0,134,922,1,28000.0,17855.0,Printers,488.0,488.0,0.0,157,9657.0
265,2023-05-23 09:10:00,2.0,113,1184,1,58000.0,37157.0,Smartphones,992.3333333333334,992.3333333333334,650.1869158878504,321,19200.479750778817
266,2023-03-29 13:30:00,11.0,125,449,2,9000.0,3086.0,Audio,992.3333333333334,992.3333333333334,267.78688524590166,122,1567.8797814207649
267,2025-08-03 12:34:00,2.0,120,1016,2,3000.0,1029.0,Smartphones,650.05,650.05,1151.4705882352941,289,-859.5205882352941
268,2025-07-23 10:23:00,1.0,130,241,1,130000.0,83075.0,Cameras,488.0,488.0,1792.8,25,44644.2
269,2024-04-09 11:03:00,10.0,124,948,1,48000.0,33033.0,Audio,488.0,488.0,315.873786407767,103,14163.126213592233
270,2024-12-31 09:04:00,3.0,126,632,1,24000.0,17991.0,Audio,488.0,488.0,289.7770700636943,157,5231.222929936306
271,2023-09-30 14:53:00,5.0,121,737,2,1600.0,526.0,Smartphones,992.3333333333334,992.3333333333334,1242.84375,320,-1687.1770833333335
272,2025-05-25 18:34:00,8.0,119,1128,3,8400.0,1695.0,Smartphones,650.05,650.05,659.0415335463259,313,2005.908466453674
273,2024-12-07 10:09:00,5.0,119,315,2,5600.0,1695.0,Smartphones,992.3333333333334,992.3333333333334,1326.0857142857142,350,-108.41904761904766
274,2024-12-05 12:48:00,7.0,137,1041,1,2200.0,1422.0,Printers,992.3333333333334,992.3333333333334,1616.590909090909,198,-1830.9242424242425
275,2023-02-08 19:42:00,6.0,118,1136,1,3500.0,2473.0,Smartphones,488.0,488.0,1258.9655172413793,261,-719.9655172413793
276,2024-09-04 17:02:00,8.0,104,463,1,310000.0,196558.0,Computers,541.75,541.75,1357.5,90,111542.75
277,2025-06-11 17:35:00,4.0,114,1135,1,75000.0,53367.0,Smartphones,488.0,488.0,1282.764705882353,255,19862.235294117647
278,2023-12-12 09:55:00,9.0,118,176,2,7000.0,2473.0,Smartphones,650.05,650.05,1777.9787234042553,329,-374.0287234042553
279,2023-08-19 11:39:00,5.0,105,255,1,85000.0,52017.0,Computers,541.75,541.75,1888.2911392405063,79,30552.958860759492
280,2023-06-28 12:00:00,3.0,121,461,2,1600.0,526.0,Smartphones,541.75,541.75,1044.3214285714287,280,-1038.0714285714287
281,2025-12-28 09:21:00,8.0,123,1069,1,9500.0,7113.0,Audio,541.75,541.75,436.875,144,1408.375
282,2025-04-03 19:54:00,6.0,137,895,3,6600.0,1422.0,Printers,541.75,541.75,1410.5172413793102,145,381.73275862068976
283,2024-01-13 11:26:00,5.0,115,809,1,230000.0,161913.0,Smartphones,992.3333333333334,992.3333333333334,0.0,301,67094.66666666667
284,2023-09-02 16:56:00,6.0,136,1123,2,5000.0,1606.0,Printers,488.0,488.0,839.431279620853,211,460.56872037914695
285,2024-12-22 11:36:00,3.0,119,1129,1,2800.0,1695.0,Smartphones,488.0,488.0,1326.0857142857142,350,-709.0857142857142
286,2024-03-08 15:19:00,7.0,123,818,1,9500.0,7113.0,Audio,488.0,488.0,457.2169811320755,106,1441.7830188679245
287,2023-03-20 10:00:00,3.0,136,722,5,12500.0,1606.0,Printers,541.75,541.75,1502.3076923076924,156,2425.9423076923076
288,2025-08-18 15:25:00,1.0,117,715,1,290000.0,209699.0,Smartphones,541.75,541.75,1151.4705882352941,289,78607.7794117647
289,2024-03-03 15:41:00,3.0,121,1158,1,800.0,526.0,Smartphones,992.3333333333334,992.3333333333334,1170.989010989011,273,-1889.3223443223442
290,2023-09-22 15:33:00,10.0,136,365,3,7500.0,1606.0,Printers,992.3333333333334,992.3333333333334,839.431279620853,211,850.2353870458135
291,2023-08-05 14:03:00,10.0,121,1147,1,800.0,526.0,Smartphones,650.05,650.05,1083.8709677419354,279,-1459.9209677419353
292,2025-05-10 09:53:00,1.0,137,835,3,6600.0,1422.0,Printers,488.0,488.0,1511.8211920529802,151,334.1788079470198
293,2024-02-05 11:12:00,4.0,120,380,1,1500.0,1029.0,Smartphones,488.0,488.0,1371.3962264150944,265,-1388.3962264150944
294,2023-02-20 18:28:00,8.0,125,205,2,9000.0,3086.0,Audio,488.0,488.0,272.3076923076923,117,2067.6923076923076
295,2024-01-12 16:36:00,1.0,121,379,1,800.0,526.0,Smartphones,650.05,650.05,0.0,301,-376.04999999999995
296,2023-11-23 13:24:00,6.0,136,1104,3,7500.0,1606.0,Printers,650.05,650.05,1752.4038461538462,156,279.54615384615386
297,2024-06-10 19:59:00,4.0,129,463,1,68000.0,46007.0,Cameras,541.75,541.75,1838.7931034482758,29,19612.456896551725
298,2025-12-22 15:10:00,12.0,121,387,2,1600.0,526.0,Smartphones,488.0,488.0,1337.5384615384614,325,-1277.5384615384614
299,2025-11-01 19:13:00,4.0,119,1036,2,5600.0,1695.0,Smartphones,650.05,650.05,1621.5697674418604,258,-61.619767441860404
300,2024-06-16 20:18:00,4.0,132,579,1,38000.0,23961.0,Printers,488.0,488.0,1146.6768292682927,164,12404.323170731706
301,2024-07-23 15:36:00,1.0,115,207,1,230000.0,161913.0,Smartphones,992.3333333333334,992.3333333333334,1162.1134020618556,291,65932.55326460482
302,2025-08-29 16:34:00,3.0,113,1089,1,58000.0,37157.0,Smartphones,488.0,488.0,1151.4705882352941,289,19203.529411764706
303,2023-09-04 09:51:00,1.0,137,33,2,4400.0,1422.0,Printers,488.0,488.0,839.431279620853,211,228.56872037914695
304,2024-05-24 11:41:00,5.0,121,709,1,800.0,526.0,Smartphones,992.3333333333334,992.3333333333334,729.0,300,-1447.3333333333335
305,2025-05-23 13:11:00,2.0,121,785,2,1600.0,526.0,Smartphones,992.3333333333334,992.3333333333334,659.0415335463259,313,-1103.3748668796593
306,2024-11-24 09:38:00,6.0,136,1145,2,5000.0,1606.0,Printers,488.0,488.0,0.0,157,1300.0
307,2023-10-30 14:21:00,2.0,125,790,2,9000.0,3086.0,Audio,488.0,488.0,406.2616822429907,107,1933.7383177570093
308,2024-11-13 14:55:00,2.0,125,1054,3,13500.0,3086.0,Audio,488.0,488.0,803.4146341463414,123,2950.5853658536585
309,2024-11-07 15:05:00,1.0,119,52,1,2800.0,1695.0,Smartphones,992.3333333333334,992.3333333333334,1701.774193548387,279,-1589.1075268817203
310,2025-09-19 17:19:00,1.0,136,462,5,12500.0,1606.0,Printers,541.75,541.75,1052.0689655172414,203,2876.1810344827586
311,2023-08-17 14:49:00,3.0,118,530,2,7000.0,2473.0,Smartphones,488.0,488.0,1083.8709677419354,279,482.1290322580646
312,2023-05-24 16:25:00,2.0,113,42,1,58000.0,37157.0,Smartphones,992.3333333333334,992.3333333333334,650.1869158878504,321,19200.479750778817
313,2024-09-29 20:56:00,4.0,136,1199,1,2500.0,1606.0,Printers,541.75,541.75,1236.0550458715597,218,-883.8050458715597
314,2023-02-08 09:27:00,5.0,137,1151,3,6600.0,1422.0,Printers,541.75,541.75,1261.1612903225807,155,531.0887096774193
315,2023-10-24 15:11:00,2.0,108,221,1,48000.0,31082.0,Computers,992.3333333333334,992.3333333333334,1947.857142857143,91,13977.809523809523
316,2024-07-30 13:45:00,1.0,105,401,1,85000.0,52017.0,Computers,650.05,650.05,2512.6875,80,29820.2625
317,2023-11-20 09:50:00,2.0,135,931,1,12000.0,8606.0,Printers,992.3333333333334,992.3333333333334,1752.4038461538462,156,649.2628205128203
318,2025-05-22 14:02:00,4.0,124,846,1,48000.0,33033.0,Audio,488.0,488.0,512.3360655737705,122,13966.66393442623
319,2024-01-29 11:06:00,6.0,120,811,2,3000.0,1029.0,Smartphones,992.3333333333334,992.3333333333334,0.0,301,-50.33333333333337
320,2024-12-04 10:48:00,3.0,119,43,3,8400.0,1695.0,Smartphones,992.3333333333334,992.3333333333334,1326.0857142857142,350,996.5809523809523
321,2023-09-06 13:12:00,10.0,112,967,1,38000.0,25796.0,Smartphones,541.75,541.75,1242.84375,320,10419.40625
322,2024-05-06 13:16:00,6.0,134,1118,1,28000.0,17855.0,Printers,992.3333333333334,992.3333333333334,842.1428571428571,189,8310.52380952381
323,2025-01-01 14:17:00,7.0,102,48,1,195000.0,141052.0,Computers,541.75,541.75,1822.5,82,51583.75
324,2025-02-18 11:08:00,12.0,125,669,1,4500.0,3086.0,Audio,992.3333333333334,992.3333333333334,0.0,119,421.66666666666663
325,2023-12-30 19:54:00,5.0,105,844,1,85000.0,52017.0,Computers,488.0,488.0,1753.6893203883494,103,30741.31067961165
326,2023-11-20 13:16:00,3.0,137,796,3,6600.0,1422.0,Printers,992.3333333333334,992.3333333333334,1752.4038461538462,156,-410.7371794871797
327,2025-10-09 13:17:00,5.0,118,661,2,7000.0,2473.0,Smartphones,488.0,488.0,0.0,286,1566.0
328,2025-04-29 10:52:00,7.0,101,1080,1,260000.0,167880.0,Computers,488.0,488.0,2015.5078125,80,89616.4921875
329,2024-01-30 20:56:00,10.0,118,633,2,7000.0,2473.0,Smartphones,541.75,541.75,0.0,301,1512.25
330,2023-05-23 18:04:00,10.0,119,946,2,5600.0,1695.0,Smartphones,488.0,488.0,650.1869158878504,321,1071.8130841121497
331,2023-03-09 11:25:00,7.0,131,950,1,360000.0,218747.0,Cameras,488.0,488.0,1935.0,27,138830.0
332,2023-03-12 14:44:00,1.0,116,179,1,145000.0,90588.0,Smartphones,992.3333333333334,992.3333333333334,931.9879518072289,249,52487.67871485944
333,2024-09-14 11:03:00,6.0,113,546,1,58000.0,37157.0,Smartphones,992.3333333333334,992.3333333333334,925.591054313099,313,18925.07561235357
334,2023-07-04 14:00:00,1.0,105,1168,1,85000.0,52017.0,Computers,541.75,541.75,2432.1774193548385,62,30009.072580645163
335,2025-05-22 19:38:00,2.0,136,831,2,5000.0,1606.0,Printers,992.3333333333334,992.3333333333334,1511.8211920529802,151,-716.1545253863136
336,2024-05-13 16:04:00,1.0,134,894,1,28000.0,17855.0,Printers,488.0,488.0,842.1428571428571,189,8814.857142857143
337,2024-04-24 13:07:00,7.0,105,482,1,85000.0,52017.0,Computers,650.05,650.05,2691.0,75,29641.95
338,2023-01-26 10:16:00,4.0,133,1135,1,45000.0,32905.0,Printers,488.0,488.0,1769.2105263157894,152,9837.78947368421
339,2023-12-30 16:53:00,4.0,111,866,1,185000.0,117065.0,Smartphones,488.0,488.0,1777.9787234042553,329,65669.02127659574
340,2023-03-31 19:09:00,2.0,121,878,2,1600.0,526.0,Smartphones,650.05,650.05,931.9879518072289,249,-1034.0379518072289
341,2023-05-11 12:39:00,3.0,120,753,1,1500.0,1029.0,Smartphones,488.0,488.0,650.1869158878504,321,-667.1869158878504
342,2024-10-02 16:06:00,2.0,136,684,5,12500.0,1606.0,Printers,488.0,488.0,998.8439306358382,173,2983.156069364162
343,2025-02-03 18:55:00,6.0,115,437,1,230000.0,161913.0,Smartphones,541.75,541.75,1538.8973384030419,263,66006.35266159696
344,2025-02-16 10:17:00,1.0,119,712,1,2800.0,1695.0,Smartphones,992.3333333333334,992.3333333333334,1538.8973384030419,263,-1426.2306717363754
345,2024-08-06 15:09:00,7.0,110,466,1,24000.0,15039.0,Computers,992.3333333333334,992.3333333333334,1888.014705882353,68,6080.651960784314
346,2025-03-13 10:18:00,1.0,137,6,5,11000.0,1422.0,Printers,488.0,488.0,669.2957746478874,213,2732.7042253521126
347,2024-07-27 15:26:00,4.0,137,460,1,2200.0,1422.0,Printers,488.0,488.0,1054.7368421052631,171,-764.7368421052631
348,2023-01-27 11:25:00,1.0,117,1118,1,290000.0,209699.0,Smartphones,992.3333333333334,992.3333333333334,1019.9466192170819,281,78288.72004744959
349,2025-07-05 19:25:00,4.0,125,468,1,4500.0,3086.0,Audio,650.05,650.05,268.9024390243902,123,495.0475609756098
350,2023-06-18 19:27:00,1.0,137,50,3,6600.0,1422.0,Printers,992.3333333333334,992.3333333333334,1482.5892857142858,168,-140.92261904761926
351,2023-02-10 11:44:00,3.0,122,243,1,68000.0,43059.0,Audio,488.0,488.0,272.3076923076923,117,24180.69230769231
352,2024-01-30 19:19:00,1.0,112,511,1,38000.0,25796.0,Smartphones,488.0,488.0,0.0,301,11716.0
353,2025-12-13 13:30:00,6.0,118,366,1,3500.0,2473.0,Smartphones,488.0,488.0,1337.5384615384614,325,-798.5384615384614
354,2024-12-23 17:10:00,6.0,117,513,1,290000.0,209699.0,Smartphones,541.75,541.75,1326.0857142857142,350,78433.16428571429
355,2025-10-31 15:55:00,5.0,112,1178,1,38000.0,25796.0,Smartphones,992.3333333333334,992.3333333333334,0.0,286,11211.666666666666
356,2023-07-24 15:55:00,6.0,128,1016,1,58000.0,37743.0,Cameras,650.05,650.05,2225.4545454545455,33,17381.495454545457
357,2025-01-21 15:54:00,1.0,123,603,1,9500.0,7113.0,Audio,650.05,650.05,447.3305084745763,118,1289.6194915254237
358,2025-07-15 09:16:00,5.0,127,34,1,9500.0,6907.0,Audio,650.05,650.05,268.9024390243902,123,1674.04756097561
359,2023-07-23 13:02:00,3.0,120,95,3,4500.0,1029.0,Smartphones,488.0,488.0,953.2681856187291,299,-28.26818561872915
360,2025-09-14 11:48:00,8.0,125,1004,2,9000.0,3086.0,Audio,650.05,650.05,437.4,150,1740.5499999999997
361,2025-09-07 12:05:00,7.0,127,859,1,9500.0,6907.0,Audio,650.05,650.05,437.4,150,1505.5500000000002
362,2023-07-17 20:18:00,10.0,136,744,1,2500.0,1606.0,Printers,650.05,650.05,1338.4943181818182,176,-1094.5443181818182
363,2023-05-02 10:49:00,1.0,136,513,1,2500.0,1606.0,Printers,541.75,541.75,1447.8370786516855,178,-1095.5870786516855
364,2024-07-08 19:37:00,1.0,121,124,1,800.0,526.0,Smartphones,488.0,488.0,1162.1134020618556,291,-1376.1134020618556
365,2023-02-25 19:09:00,2.0,112,689,1,38000.0,25796.0,Smartphones,488.0,488.0,1258.9655172413793,261,10457.034482758621
366,2025-04-05 20:02:00,4.0,120,128,5,7500.0,1029.0,Smartphones,992.3333333333334,992.3333333333334,794.3023255813954,258,568.3643410852711
367,2023-06-20 09:29:00,9.0,103,221,1,98000.0,63780.0,Computers,992.3333333333334,992.3333333333334,1790.064935064935,77,31437.601731601728
368,2025-06-04 15:09:00,6.0,118,957,1,3500.0,2473.0,Smartphones,488.0,488.0,1282.764705882353,255,-743.7647058823529
369,2025-09-29 16:58:00,5.0,132,525,1,38000.0,23961.0,Printers,650.05,650.05,1052.0689655172414,203,12336.88103448276
370,2023-09-05 19:13:00,4.0,120,190,1,1500.0,1029.0,Smartphones,992.3333333333334,992.3333333333334,1242.84375,320,-1764.1770833333335
371,2023-09-06 16:48:00,5.0,120,1101,3,4500.0,1029.0,Smartphones,650.05,650.05,1242.84375,320,-479.89374999999995
372,2023-02-06 17:14:00,3.0,128,389,1,58000.0,37743.0,Cameras,541.75,541.75,2900.0,27,16815.25
373,2024-05-19 09:38:00,10.0,126,317,1,24000.0,17991.0,Audio,488.0,488.0,0.0,129,5521.0
374,2025-10-01 12:40:00,3.0,119,77,1,2800.0,1695.0,Smartphones,992.3333333333334,992.3333333333334,0.0,286,112.66666666666663
375,2025-03-31 13:09:00,5.0,119,119,2,5600.0,1695.0,Smartphones,488.0,488.0,687.234375,320,1034.765625
376,2025-09-10 11:04:00,3.0,119,397,1,2800.0,1695.0,Smartphones,992.3333333333334,992.3333333333334,1079.5921450151056,331,-966.925478348439
377,2024-08-02 15:33:00,11.0,134,747,1,28000.0,17855.0,Printers,488.0,488.0,993.8793103448276,174,8663.120689655172
378,2023-03-12 19:34:00,3.0,125,231,1,4500.0,3086.0,Audio,541.75,541.75,267.78688524590166,122,604.4631147540983
